,label
12111,Right
12112,Right
12113,Right
12114,Right
12115,Right
12116,Right
12117,Right
12118,Right
12119,Right
12120,Right
12121,Right
12122,Right
12123,Right
12124,Right
12125,Right
12126,Right
12127,Right
12128,Right
12129,Right
12130,Right
12131,Right
12132,Right
12133,Right
12134,Right
12135,Right
12136,Right
12137,Right
12138,Right
12139,Right
12140,Right
12141,Right
12142,Right
12143,Right
12144,Right
12145,Right
12146,Right
12147,Right
12148,Right
12149,Right
12150,Right
12151,Right
12152,Right
12153,Right
12154,Right
12155,Right
12156,Right
12157,Right
12158,Right
12159,Right
12160,Right
12161,Right
12162,Right
12163,Right
12164,Right
12165,Right
12166,Right
12167,Right
12168,Right
12169,Right
12170,Right
12171,Right
12172,Right
12173,Right
12174,Right
12175,Right
12176,Right
12177,Right
12178,Right
12179,Right
12180,Right
12181,Right
12182,Right
12183,Right
12184,Right
12185,Right
12186,Right
12187,Right
12188,Right
12189,Right
12190,Right
12191,Right
12192,Right
12193,Right
12194,Right
12195,Right
12196,Right
12197,Right
12198,Right
12199,Right
12200,Right
12201,Right
12202,Right
12203,Right
12204,Right
12205,Right
12206,Right
12207,Right
12208,Right
12209,Right
12210,Right
12211,Right
12212,Right
12213,Right
12214,Right
12215,Right
12216,Right
12217,Right
12218,Right
12219,Right
12220,Right
12221,Right
12222,Right
12223,Right
12224,Right
12225,Right
12226,Right
12227,Right
12228,Right
12229,Right
12230,Right
12231,Right
12232,Right
12233,Right
12234,Right
12235,Right
12236,Right
12237,Right
12238,Right
12239,Right
12240,Right
12241,Right
12242,Right
12243,Right
12244,Right
12245,Right
12246,Right
12247,Right
12248,Right
12249,Right
12250,Right
12251,Right
12252,Right
12253,Right
12254,Right
12255,Right
12256,Right
12257,Right
12258,Right
12259,Right
12260,Right
12261,Right
12262,Right
12263,Right
12264,Right
12265,Right
12266,Right
12267,Right
12268,Right
12269,Right
12270,Right
12271,Right
12272,Right
12273,Right
12274,Right
12275,Right
12276,Right
12277,Right
12278,Right
12279,Right
12280,Right
12281,Right
12282,Right
12283,Right
12284,Right
12285,Right
12286,Right
12287,Right
12288,Right
12289,Right
12290,Right
12291,Right
12292,Right
12293,Right
12294,Right
12295,Right
12296,Right
12297,Right
12298,Right
12299,Right
12300,Right
12301,Right
12302,Right
12303,Right
12304,Right
12305,Right
12306,Right
12307,Right
12308,Right
12309,Right
12310,Right
12311,Right
12312,Right
12313,Right
12314,Right
12315,Right
12316,Right
12317,Right
12318,Right
12319,Right
12320,Right
12321,Right
12322,Right
12323,Right
12324,Right
12325,Right
12326,Right
12327,Right
12328,Right
12329,Right
12330,Right
12331,Right
12332,Right
12333,Right
12334,Right
12335,Right
12336,Right
12337,Right
12338,Right
12339,Right
12340,Right
12341,Right
12342,Right
12343,Right
12344,Right
12345,Right
12346,Right
12347,Right
12348,Right
12349,Right
12350,Right
12351,Right
12352,Right
12353,Right
12354,Right
12355,Right
12356,Right
12357,Right
12358,Right
12359,Right
12360,Right
12361,Right
12362,Right
12363,Right
12364,Right
12365,Right
12366,Right
12367,Right
12368,Right
12369,Right
12370,Right
12371,Right
12372,Right
12373,Right
12374,Right
12375,Right
12376,Right
12377,Right
12378,Right
12379,Right
12380,Right
12381,Right
12382,Right
12383,Right
12384,Right
12385,Right
12386,Right
12387,Right
12388,Right
12389,Right
12390,Right
12391,Right
12392,Right
12393,Right
12394,Right
12395,Right
12396,Right
12397,Right
12398,Right
12399,Right
12400,Right
12401,Right
12402,Right
12403,Right
12404,Right
12405,Right
12406,Right
12407,Right
12408,Right
12409,Right
12410,Right
12411,Right
12412,Right
12413,Right
12414,Right
12415,Right
12416,Right
12417,Right
12418,Right
12419,Right
12420,Right
12421,Right
12422,Right
12423,Right
12424,Right
12425,Right
12426,Right
12427,Right
12428,Right
12429,Right
12430,Right
12431,Right
12432,Right
12433,Right
12434,Right
12435,Right
12436,Right
12437,Right
12438,Right
12439,Right
12440,Right
12441,Right
12442,Right
12443,Right
12444,Right
12445,Right
12446,Right
12447,Right
12448,Right
12449,Right
12450,Right
12451,Right
12452,Right
12453,Right
12454,Right
12455,Right
12456,Right
12457,Right
12458,Right
12459,Right
12460,Right
12461,Right
12462,Right
12463,Right
12464,Right
12465,Right
12466,Right
12467,Right
12468,Right
12469,Right
12470,Right
12471,Right
12472,Right
12473,Right
12474,Right
12475,Right
12476,Right
12477,Right
12478,Right
12479,Right
12480,Right
12481,Right
12482,Right
12483,Right
12484,Right
12485,Right
12486,Right
12487,Right
12488,Right
12489,Right
12490,Right
12491,Right
12492,Right
12493,Right
12494,Right
12495,Right
12496,Right
12497,Right
12498,Right
12499,Right
12500,Right
12501,Right
12502,Right
12503,Right
12504,Right
12505,Right
12506,Right
12507,Right
12508,Right
12509,Right
12510,Right
12511,Right
12512,Right
12513,Right
12514,Right
12515,Right
12516,Right
12517,Right
12518,Right
12519,Right
12520,Right
12521,Right
12522,Right
12523,Right
12524,Right
12525,Right
12526,Right
12527,Right
12528,Right
12529,Right
12530,Right
12531,Right
12532,Right
12533,Right
12534,Right
12535,Right
12536,Right
12537,Right
12538,Right
12539,Right
12540,Right
12541,Right
12542,Right
12543,Right
12544,Right
12545,Right
12546,Right
12547,Lean Right
12548,Lean Right
12549,Lean Right
12550,Lean Right
12551,Lean Right
12552,Lean Right
12553,Lean Right
12554,Lean Right
12555,Lean Right
12556,Lean Right
12557,Lean Right
12558,Lean Right
12559,Lean Right
12560,Lean Right
12561,Lean Right
12562,Lean Right
12563,Lean Right
12564,Lean Right
12565,Lean Right
12566,Lean Right
12567,Lean Right
12568,Lean Right
12569,Lean Right
12570,Lean Right
12571,Lean Right
12572,Lean Right
12573,Lean Right
12574,Lean Right
12575,Lean Right
12576,Lean Right
12577,Lean Right
12578,Lean Right
12579,Lean Right
12580,Lean Right
12581,Lean Right
12582,Lean Right
12583,Lean Right
12584,Lean Right
12585,Lean Right
12586,Lean Right
12587,Lean Right
12588,Lean Right
12589,Lean Right
12590,Lean Right
12591,Lean Right
12592,Lean Right
12593,Lean Right
12594,Lean Right
12595,Lean Right
12596,Lean Right
12597,Lean Right
12598,Lean Right
12599,Lean Right
12600,Lean Right
12601,Lean Right
12602,Lean Right
12603,Lean Right
12604,Lean Right
12605,Lean Right
12606,Lean Right
12607,Lean Right
12608,Lean Right
12609,Lean Right
12610,Lean Right
12611,Lean Right
12612,Lean Right
12613,Lean Right
12614,Lean Right
12615,Lean Right
12616,Lean Right
12617,Lean Right
12618,Lean Right
12619,Lean Right
12620,Lean Right
12621,Lean Right
12622,Lean Right
12623,Lean Right
12624,Lean Right
12625,Lean Right
12626,Lean Right
12627,Lean Right
12628,Lean Right
12629,Lean Right
12630,Lean Right
12631,Lean Right
12632,Lean Right
12633,Lean Right
12634,Lean Right
12635,Lean Right
12636,Lean Right
12637,Lean Right
12638,Lean Right
12639,Lean Right
12640,Lean Right
12641,Lean Right
12642,Lean Right
12643,Lean Right
12644,Lean Right
12645,Lean Right
12646,Lean Right
12647,Lean Right
12648,Lean Right
12649,Lean Right
12650,Lean Right
12651,Lean Right
12652,Lean Right
12653,Lean Right
12654,Lean Right
12655,Lean Right
12656,Lean Right
12657,Lean Right
12658,Lean Right
12659,Lean Right
12660,Lean Right
12661,Lean Right
12662,Lean Right
12663,Lean Right
12664,Lean Right
12665,Lean Right
12666,Lean Right
12667,Lean Right
12668,Lean Right
12669,Lean Right
12670,Lean Right
12671,Lean Right
12672,Lean Right
12673,Lean Right
12674,Lean Right
12675,Lean Right
12676,Lean Right
12677,Lean Right
12678,Lean Right
12679,Lean Right
12680,Lean Right
12681,Lean Right
12682,Lean Right
12683,Lean Right
12684,Lean Right
12685,Lean Right
12686,Lean Right
12687,Lean Right
12688,Lean Right
12689,Lean Right
12690,Lean Right
12691,Lean Right
12692,Lean Right
12693,Lean Right
12694,Lean Right
12695,Lean Right
12696,Lean Right
12697,Lean Right
12698,Lean Right
12699,Lean Right
12700,Lean Right
12701,Lean Right
12702,Lean Right
12703,Lean Right
12704,Lean Right
12705,Lean Right
12706,Lean Right
12707,Lean Right
12708,Lean Right
12709,Lean Right
12710,Lean Right
12711,Lean Right
12712,Lean Right
12713,Lean Right
12714,Lean Right
12715,Lean Right
12716,Lean Right
12717,Lean Right
12718,Lean Right
12719,Lean Right
12720,Lean Right
12721,Lean Right
12722,Lean Right
12723,Lean Right
12724,Lean Right
12725,Lean Right
12726,Lean Right
12727,Lean Right
12728,Lean Right
12729,Lean Right
12730,Lean Right
12731,Lean Right
12732,Lean Right
12733,Lean Right
12734,Lean Right
12735,Lean Right
12736,Lean Right
12737,Lean Right
12738,Lean Right
12739,Lean Right
12740,Lean Right
12741,Lean Right
12742,Lean Right
12743,Lean Right
12744,Lean Right
12745,Lean Right
12746,Lean Right
12747,Lean Right
12748,Lean Right
12749,Lean Right
12750,Lean Right
12751,Lean Right
12752,Lean Right
12753,Lean Right
12754,Lean Right
12755,Lean Right
12756,Lean Right
12757,Lean Right
12758,Lean Right
12759,Lean Right
12760,Lean Right
12761,Lean Right
12762,Lean Right
12763,Lean Right
12764,Lean Right
12765,Lean Right
12766,Lean Right
12767,Lean Right
12768,Lean Right
12769,Lean Right
12770,Lean Right
12771,Lean Right
12772,Lean Right
12773,Lean Right
12774,Lean Right
12775,Lean Right
12776,Lean Right
12777,Lean Right
12778,Lean Right
12779,Lean Right
12780,Lean Right
12781,Lean Right
12782,Lean Right
12783,Lean Right
12784,Lean Right
12785,Lean Right
12786,Lean Right
12787,Lean Right
12788,Lean Right
12789,Lean Right
12790,Lean Right
12791,Lean Right
12792,Lean Right
12793,Lean Right
12794,Lean Right
12795,Lean Right
12796,Lean Right
12797,Lean Right
12798,Lean Right
12799,Lean Right
12800,Lean Right
12801,Lean Right
12802,Lean Right
12803,Lean Right
12804,Lean Right
12805,Lean Right
12806,Lean Right
12807,Lean Right
12808,Lean Right
12809,Lean Right
12810,Lean Right
12811,Lean Right
12812,Lean Right
12813,Lean Right
12814,Lean Right
12815,Lean Right
12816,Lean Right
12817,Lean Right
12818,Lean Right
12819,Lean Right
12820,Lean Right
12821,Lean Right
12822,Lean Right
12823,Lean Right
12824,Lean Right
12825,Lean Right
12826,Lean Right
12827,Lean Right
12828,Lean Right
12829,Lean Right
12830,Lean Right
12831,Lean Right
12832,Lean Right
12833,Lean Right
12834,Lean Right
12835,Lean Right
12836,Lean Right
12837,Lean Right
12838,Lean Right
12839,Lean Right
12840,Lean Right
12841,Lean Right
12842,Lean Right
12843,Lean Right
12844,Lean Right
12845,Lean Right
12846,Lean Right
12847,Lean Right
12848,Lean Right
12849,Lean Right
12850,Lean Right
12851,Lean Right
12852,Lean Right
12853,Lean Right
12854,Lean Right
12855,Lean Right
12856,Lean Right
12857,Lean Right
12858,Lean Right
12859,Lean Right
12860,Lean Right
12861,Lean Right
12862,Lean Right
12863,Lean Right
12864,Lean Right
12865,Lean Right
12866,Lean Right
12867,Lean Right
12868,Lean Right
12869,Lean Right
12870,Lean Right
12871,Lean Right
12872,Lean Right
12873,Lean Right
12874,Lean Right
12875,Lean Right
12876,Lean Right
12877,Lean Right
12878,Lean Right
12879,Lean Right
12880,Lean Right
12881,Lean Right
12882,Lean Right
12883,Lean Right
12884,Lean Right
12885,Lean Right
12886,Lean Right
12887,Lean Right
12888,Lean Right
12889,Lean Right
12890,Lean Right
12891,Lean Right
12892,Lean Right
12893,Lean Right
12894,Lean Right
12895,Lean Right
12896,Lean Right
12897,Lean Right
12898,Lean Right
12899,Lean Right
12900,Lean Right
12901,Lean Right
12902,Lean Right
12903,Lean Right
12904,Lean Right
12905,Lean Right
12906,Lean Right
12907,Lean Right
12908,Lean Right
12909,Lean Right
12910,Lean Right
12911,Lean Right
12912,Lean Right
12913,Lean Right
12914,Lean Right
12915,Lean Right
12916,Lean Right
12917,Lean Right
12918,Lean Right
12919,Lean Right
12920,Lean Right
12921,Lean Right
12922,Lean Right
12923,Lean Right
12924,Lean Right
12925,Lean Right
12926,Lean Right
12927,Lean Right
12928,Lean Right
12929,Lean Right
12930,Lean Right
12931,Lean Right
12932,Lean Right
12933,Lean Right
12934,Lean Right
12935,Lean Right
12936,Lean Right
12937,Lean Right
12938,Lean Right
12939,Lean Right
12940,Lean Right
12941,Lean Right
12942,Lean Right
12943,Lean Right
12944,Lean Right
12945,Lean Right
12946,Lean Right
12947,Lean Right
12948,Lean Right
12949,Lean Right
12950,Lean Right
12951,Lean Right
12952,Lean Right
12953,Lean Right
12954,Lean Right
12955,Lean Right
12956,Lean Right
12957,Lean Right
12958,Lean Right
12959,Lean Right
12960,Lean Right
12961,Lean Right
12962,Lean Right
12963,Lean Right
12964,Lean Right
12965,Lean Right
12966,Lean Right
12967,Lean Right
12968,Lean Right
12969,Lean Right
12970,Lean Right
12971,Lean Right
12972,Lean Right
12973,Lean Right
12974,Lean Right
12975,Lean Right
12976,Lean Right
12977,Lean Right
12978,Lean Right
12979,Lean Right
12980,Lean Right
12981,Lean Right
12982,Lean Right
12983,Lean Right
12984,Lean Right
12985,Lean Right
12986,Lean Right
12987,Lean Right
12988,Lean Right
12989,Lean Right
12990,Lean Right
12991,Lean Right
12992,Lean Right
12993,Lean Right
12994,Lean Right
12995,Lean Right
12996,Lean Right
12997,Lean Right
12998,Lean Right
12999,Lean Right
13000,Lean Right
13001,Lean Right
13002,Lean Right
13003,Lean Right
13004,Lean Right
13005,Lean Right
13006,Lean Right
13007,Lean Right
13008,Lean Right
13009,Lean Right
13010,Lean Right
13011,Lean Right
13012,Lean Right
13013,Lean Right
13014,Lean Right
13015,Lean Right
13016,Lean Right
13017,Lean Right
13018,Lean Right
13019,Lean Right
13020,Lean Right
13021,Lean Right
13022,Lean Right
13023,Lean Right
13024,Lean Right
13025,Lean Right
13026,Lean Right
13027,Lean Right
13028,Lean Right
13029,Lean Right
13030,Lean Right
13031,Lean Right
13032,Lean Right
13033,Lean Right
13034,Lean Right
13035,Lean Right
13036,Lean Right
13037,Lean Right
13038,Lean Right
13039,Lean Right
13040,Lean Right
13041,Lean Right
13042,Lean Right
13043,Lean Right
13044,Lean Right
13045,Lean Right
13046,Lean Right
13047,Lean Left
13048,Lean Left
13049,Lean Left
13050,Lean Left
13051,Lean Left
13052,Lean Left
13053,Lean Left
13054,Lean Left
13055,Lean Left
13056,Lean Left
13057,Lean Left
13058,Lean Left
13059,Lean Left
13060,Lean Left
13061,Lean Left
13062,Lean Left
13063,Lean Left
13064,Lean Left
13065,Lean Left
13066,Lean Left
13067,Lean Left
13068,Lean Left
13069,Lean Left
13070,Lean Left
13071,Lean Left
13072,Lean Left
13073,Lean Left
13074,Lean Left
13075,Lean Left
13076,Lean Left
13077,Lean Left
13078,Lean Left
13079,Lean Left
13080,Lean Left
13081,Lean Left
13082,Lean Left
13083,Lean Left
13084,Lean Left
13085,Lean Left
13086,Lean Left
13087,Lean Left
13088,Lean Left
13089,Lean Left
13090,Lean Left
13091,Lean Left
13092,Lean Left
13093,Lean Left
13094,Lean Left
13095,Lean Left
13096,Lean Left
13097,Lean Left
13098,Lean Left
13099,Lean Left
13100,Lean Left
13101,Lean Left
13102,Lean Left
13103,Lean Left
13104,Lean Left
13105,Lean Left
13106,Lean Left
13107,Lean Left
13108,Lean Left
13109,Lean Left
13110,Lean Left
13111,Lean Left
13112,Lean Left
13113,Lean Left
13114,Lean Left
13115,Lean Left
13116,Lean Left
13117,Lean Left
13118,Lean Left
13119,Lean Left
13120,Lean Left
13121,Lean Left
13122,Lean Left
